Date,SPX,AAPL,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CDNS,CERN,CRM,CSCO,CTSH,CTXS,EA,FFIV,FLIR,FTNT,GLW,GRMN,HPQ,IBM,INTC,INTU,IPGP,IT,JNPR,KLAC,LDOS,LRCX,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,QCOM,SNPS,STX,SWKS,TEL,TTWO,TXN,TYL,VRSN,WDC,XLNX,XRX,IXN,IGM,IGV,XNTK,XLK,XSD,VGT,RYT,XSW
2013-06-19,-0.3251537202917697,-0.41014113478739994,2.2355477727572,0.15826007331995154,-0.972597548847919,0.02797670433401037,0.19633401525141644,-0.008609835918126158,0.08723641034797804,0.21353635985388422,0.5681518221445729,-0.07459263575885962,0.11492053731878601,0.9024884623278319,-0.06737713203160768,-6.747109928342831e-05,0.04173712006780641,-0.18752384724746465,-0.0055855447902205995,-0.08227924619288472,-0.002366714754987995,0.0036849344065220165,-0.3128819053311104,0.29898969307045303,-0.06120564938941332,-0.23768645160305724,-0.719681589927805,-0.11806911515537484,0.04606655189305202,0.2722091483300266,-0.1945971309846949,-0.10080735553227833,0.6041311690620781,0.07277798561335813,-0.2687583395576466,0.1494701506016823,-0.04471698720048601,1.1477617189088383,0.4855509888763714,0.15348995081341374,-2.136579394521547,0.07639495851562435,-0.006377423084846541,-0.1324364749857803,-0.2914994570223335,0.22033330224524805,-0.45701382850215205,0.28235418647961713,-0.02690863339650468,0.17390543315019952,-0.09345092797559466,0.5150547125889681,0.021647505738679403,-0.15963462040772536,-0.2250471910949687,-0.5181396638960034,-0.7995556925004973,0.7896833361916542,-1.0309290511546265,0.1605542210045292,0.41352193539104154,-0.20672409409502832,-1.3014258635335265
2013-06-20,-0.6239872410870981,0.43626972102198686,-0.0686300518906739,-0.11905582634095518,-0.3255725649144349,0.005747961208560309,0.1402835699159586,-0.17338658186550773,0.02969069079600142,0.34289403993374634,0.023146734448746036,0.19944559420437122,0.12143181036839251,0.4314886840158833,0.09268476745815614,-0.0986933649642987,0.1813531686959632,0.7509939938507174,-0.011251816260788349,0.08545416424490684,-0.04695540770842263,0.5873163653128523,-0.510629976999486,-0.2919692506983746,0.09542477906729414,-0.03017566865406614,-0.8418069951527567,-0.2479433495583073,-0.10474693931623498,0.07537282634473405,-0.5368706544651751,0.0659522796784508,0.22805088217646782,-0.14890655153167615,0.08459172453220395,0.24647366489442563,-0.08269775782382012,0.22475463490322686,-0.043338272192121656,0.012674326439539073,0.12518502382968746,0.15690348601788562,0.03460494364725512,0.16721395321302124,-0.3345139461354288,0.33544457392920324,0.1205103755750694,-0.4514301803633514,-0.061464720730852886,-0.34574375616842873,0.2912149954185723,0.39047458329690904,0.013822146049326415,-0.12802553300310449,-0.39640319057309137,0.23753832827514174,-0.10131110308135378,-0.12194124292806591,-0.48811800163193364,0.7049262023610886,-0.028414463120462974,0.2979536544798282,1.3584705573811122
2013-06-21,0.5091979511884424,-0.012229599041021312,0.024322590887184505,-1.366999691205606,-0.05865938629057631,-0.0625913917800909,-0.14668696825226593,0.2578530202373078,0.004064507042952415,-0.881857107455944,0.5692563914234778,0.3623154341813043,-0.0725341208737637,-0.40003448005757447,0.9272629616315685,-0.0524987718952458,0.028941603515201253,-0.36251943112939494,-0.0307974278036366,-0.09176616267537699,0.5055558049972945,-0.1352538743878255,0.07041041208357654,-0.61655627758699,0.195590627922911,-0.11944382576090266,0.23765537165252154,-0.23285060683058353,-0.0034134017815104175,-0.7358871739892286,0.37982177747483664,-0.1615664152812152,-0.38462366411747856,-0.1349226265643172,0.7759247635995288,0.06079481850660651,0.2502005209718789,1.3537913829090742,1.1658239918678286,0.15018029151233347,-0.15476536539382377,-0.5047846974528585,0.03595881243143822,0.534416834584686,-0.3685614030002584,0.49305298658170305,1.045880585089166,-0.10316156051889887,0.06924419420664284,-0.3701730486850188,-0.6566769366908365,0.7891500836996767,-0.766144809567581,-0.37217901773786344,0.0441519914218193,-0.19440574104576136,0.633712167900443,1.607715473974934,-1.453078470740679,1.3173580845990043,-0.0441356931327488,-0.7109448494003675,1.198956164362256
2013-06-24,-0.03548184183088151,-0.2734629707428406,-0.42194854253708636,0.40224962365988204,-0.07660207972794723,0.3546965336360788,-0.17813638978007332,0.19171333280028327,-0.027293685450001277,0.14531772024800343,-0.3895304221478897,0.08078849168278678,-0.058614091478338126,-0.8698902771940427,-0.15276337004270343,0.06903546920506984,0.08875919536787422,-0.2571225817286563,-0.0026439866308236547,-0.2090958682804904,0.17173641649224491,-0.5485731325275163,-0.15518004835337035,-0.348973272437453,0.15461864282951351,0.172474777629836,-0.7692837933100769,-0.1728886589785294,-0.13981053750719297,0.2571233841990226,0.0785383257343471,-0.008386965248427886,-0.04098974000903498,0.251071508546908,0.2273390160596638,-0.3903145493806073,0.15542930803758503,-0.4803863422658475,-0.1408208332220198,0.13181277365326544,0.28834585532502716,-0.5357349802224224,-0.03130751752965287,-0.8356666756086855,-0.36038458926869843,-0.09404498384257728,0.3861853312393037,0.541700781488613,0.11039040130432277,-0.3985791902760428,0.1238815216208817,0.5076435144041055,-0.26790325422276867,0.6330211420979676,-0.37245474834024345,0.3446743079198051,-0.384506214024326,0.6503307987513793,0.11727305774600377,0.23263345155947793,0.10747895680407177,0.3267206054610289,-0.06640230679011547
2013-06-25,0.05159694421305293,-0.2901530752627059,0.23055768080093955,0.07117520617574515,-0.19126144657002994,-0.0461080129945049,0.03500841057755432,0.012857195465211866,0.015911508301278243,-0.38357529738472923,-0.44087487186618307,-0.1113036389698033,0.1471930657697588,0.349842051756828,0.04083494113413303,0.14788945160358968,0.2920233124164831,-0.14923949791851585,-0.14572956078451513,-0.04093088755821506,0.04814665289757408,0.127884919192666,0.13785956335100702,0.057287414993791246,-0.09556508529200472,0.005980755908020684,0.12783287269407098,-0.7101284648542254,0.012501990132521616,0.38267503201112446,0.30771853868942933,0.1284089740526757,-0.33518125603557636,-0.5623217706176752,0.1445831567138171,0.3039423486032578,0.2010785449102282,-0.0420604691140396,0.30870870989730886,0.2132474718392855,0.35330243110302073,0.5884792027876319,0.519569487950204,0.7624417474357702,0.5989801659184202,-0.14642628751997536,-0.39286301741756335,0.1239513403924325,-0.3438747714621803,0.5081511831633698,-0.7620243188270938,-0.43865307617758736,-0.0660088890934586,0.40283810525024066,-0.42499508133920927,0.309581606371252,0.2123060713993285,-0.14277907657479808,-0.10655062905489346,0.2332099523661467,0.4765617022011964,-0.7107096155027107,-0.3060755782852391
2013-06-26,0.28879695664737853,-0.5407567723219422,0.7106893774159097,-0.37346595689800843,-0.3813394070342963,0.08354621464951609,0.4273056330851317,-0.11941545812547832,-0.015613039377808243,-0.3528304119946528,0.28655071110791686,-0.13819301250575053,-0.0902299170503549,-0.6831784768886097,0.11127059091266282,-0.11213606044034924,0.3432994921812292,0.4741436979697448,-0.17443812126108837,-0.03431972638606407,0.4433860361136864,0.43953293346690775,0.003856064688086128,-0.09336845781597887,0.0039657001048817465,-0.17097755650278168,-0.1028461433673164,-0.32894540714793846,0.13487038452849948,-0.20056492961404448,0.06665949105095653,0.2266110862764553,-1.336447426143837,0.7123151795451238,-0.17327644901358566,-0.3374749962117366,0.4625286621710174,0.5250919377456349,0.01946321487208259,-0.0986131502775512,0.8433117987943939,-0.058794578231729004,0.30442082389468406,-0.20891105123912904,-0.17777689942017125,0.14053638885680841,0.1950734181929936,1.1516622202572664,0.3569867300650375,0.1626677866941816,0.4373028211593365,0.01144721018383577,0.02386717938171006,0.29494878451803047,0.22083682626503928,0.44492155855984067,-1.0387290345195472,-0.5236819041636679,0.09122406215523124,-0.29302300475615867,0.16508094738789997,-0.14189859799712856,-0.3873830011530808
2013-06-27,-0.047542021892059215,-0.7284406503156778,-0.05043340168268569,0.33684013597638723,0.03689522346904734,-0.16836035841404937,-0.49459149375880757,-0.21919753244281404,-0.18156800342330812,-0.5831366497697761,-0.5346552700837902,-0.2536701719115165,-0.06914430127510916,0.17642161921343877,0.12014568086193865,0.003216935702029793,-0.3232178467358041,0.4681037509889923,0.05496678833268807,0.13812160530351636,0.6650166235303728,0.18562814792697013,-0.34302602958047707,-0.13240015532892094,-0.26198281613709135,-0.058789504348102824,-0.34108953813367976,-0.6882181864460614,-0.009454804876878066,-0.4132240351447319,-0.5348934422715081,0.08796298575703904,0.12314616116990733,0.24254005215727034,-0.30968053503684617,0.051252938768328864,0.05133055987464617,-0.3195572249480528,-0.10100011615632926,0.12479294680730975,1.0463148334167862,-0.1423459366700748,0.14114387935015155,-0.30401214212000177,1.4516090679813711,-0.4431574459347488,0.15809086424510196,-0.5993277919286591,0.38332690147797954,-0.07659772090993479,-0.039670422780801975,-0.7220283548072218,0.2525128412522851,-0.45286789764413576,0.1440055155995028,-0.46661435222867775,-1.3497072268100707,-0.01848275481272419,-0.4436800023798603,-0.5112272649855139,0.6766502656998855,0.22504635325761338,-0.8465282234298844
2013-06-28,-0.11705427931188729,0.4393540159735045,-0.1760329987851984,0.28364154597921615,0.699764800156639,-0.032713146427139496,0.08675501557778717,-0.03915673156878395,0.11796749262429337,0.7844153615627143,-0.6572345510859641,0.10965348854572915,0.09849079897301732,0.3896860696623823,-0.07305066401345287,0.16236784317963865,-0.04239865718194783,-0.05586438188582484,0.5105634956313807,-0.15298105472360277,0.4597907054870756,0.44762072917588325,-0.05812497610298829,-0.009081023940925708,-0.0252500443729547,-0.7472896154775289,0.4015041347003384,-0.25895751787184407,-0.0946975621115032,0.7055140928228592,-0.34176954576367535,-0.09876340111894166,-1.1380719643114303,0.25488883790083344,0.3369630617742397,0.06734570721988219,0.04744383032439282,-0.09416297869065976,-0.03409737320737607,0.09602386902477261,-0.1846747480197039,-0.4847877300042838,-0.0800418697108461,-0.4097465546276359,0.1871442213689473,-0.1672395197444504,0.047262025836488426,-1.0098466435954743,-0.1322960153192475,0.3849792347092763,-0.13630774275318333,0.3216375545547253,-0.09211298085315803,0.286826187494092,0.0894568192169424,0.08037575426861615,0.12482284824058104,0.8891372844913568,-0.3335810895190534,0.3120347912057072,0.34161854263839664,-0.15313865296646162,0.10882446405376092
2013-07-01,0.020250576810999746,1.1235848139059748,0.27711806816223106,0.042259313279103025,0.27457244925416097,-0.019398284812277428,-0.3767503386844358,-0.11085873663703912,-0.038341031954046534,0.024768277195335846,0.1354334315568419,-0.0749027416219871,-0.040582215440525926,-0.690571314443606,-0.1175340057149106,0.11725072393144695,0.4353625110546656,0.33227407706488926,-0.06487166826169391,0.02286508151647061,0.38328761973978187,-0.3375621287536541,0.21141137973223376,-0.034461778717538916,0.023552218953072523,-0.09783961285927774,-0.9351577564646859,-1.0920329486190425,0.0745127562085162,-0.24538134190098365,-0.04535128041330753,0.32009551180045737,0.3399039504223752,0.3405476209333042,-0.15386587500712215,0.32671924942609615,0.047151999940439615,-0.7070424775561812,-0.3448935264965789,0.12460057999748181,0.19367106731948766,0.9386989319103969,0.10209224279537868,-0.20185379969473982,0.12475758387150214,0.14127458215099806,-0.27100813661919787,-0.579391079420196,0.028447543733329358,-0.6755513415558424,-0.10945941811785599,-0.19371298782562668,0.006108617649898433,-0.3607498596986877,-0.37310891543599267,0.1261331071969161,-0.03291568763148377,-0.150478655007097,0.0016979395965705333,0.08484111048871294,-0.4752683316944958,0.8451371432743722,-0.7720186604747172
2013-07-02,0.030162940793432614,1.1514368305383,-0.10832533312545296,-0.04274914755492005,0.12431287054210671,-0.13391663769883008,0.039027032687172246,-0.418123489511287,0.19357124943171286,-0.017975850163107803,-0.16990602079329534,0.4523029903065094,0.04613211392440235,0.14022840497219247,0.09165519832254454,0.02861714172115239,0.1816027788555908,0.05167583613516551,0.16976065585690248,0.07672007014060228,-0.15271368535269367,0.20613347342535943,-0.032557031371678376,-0.5299819288583042,-0.03239000874694377,0.16856276575480883,-0.3669824030975454,0.38814916934645616,0.12362622706118352,0.14976936754501252,0.3787443716950078,0.0949441706463027,-0.16994748368391194,-0.39019484039835156,0.1422842082432221,0.21063383790972567,-0.14671095971507025,-0.05060340526359828,0.03799866594387016,-0.3130154088643211,0.04831821771095631,-0.10200214056507194,-0.03650253783428891,1.6092399272878872,-0.31268149095558334,0.037512841966555056,0.1324182612030846,-0.18199761466797437,-0.12376799289479692,0.040537447744582726,-0.08996356952422581,-0.024057541182393033,0.17141421501940152,-0.0007355545405077564,-0.14911894204460566,0.022185351873182182,0.34133241676477455,1.5867473387729742,0.5688145069575712,-0.07448553337949436,-0.3454038451200877,0.11457711175294348,0.0629551648766432
2013-07-03,-0.20145176251159072,0.04814916404099842,0.11426684500673594,-0.16781164245168287,0.1085046913146225,-0.08684246065828842,0.17471897248772086,0.10456649661775859,-0.013152163105763741,0.045902738775767435,0.05033456350153292,-0.08476117240305649,0.08328723618826911,0.4225274666087398,0.060948180742544274,-0.060707621066961266,0.11966684942253561,0.31672234897848417,-0.2728367737132319,-0.009776774977352035,0.10040788470799623,0.8631543650119131,-0.34337866221509694,-0.2866622916274633,0.00024920340389649544,0.25480760594395574,-0.13961831609397352,0.09674308408900585,0.019815110837001486,-0.07717112917814482,-0.07699512341315658,0.028458092855087765,0.49181337467059216,-0.12837117213709173,0.16774059265895563,0.06471356078418848,-0.13977079070666337,-0.8985872167799033,0.12611737600050502,0.150262218720861,0.20784452792274793,-0.6838318737903712,0.03321475836223523,-0.030764953989324693,-0.5568419330919886,0.025407534917694544,0.2860742478198737,0.16239737851400887,-0.11641086496037335,0.1070325168332757,0.04549179275956683,0.4177267609820691,0.007092461057632802,0.036424300703837405,0.028298096604688246,-0.03677602359342598,-0.19342742981829864,-1.0062204057940332,0.33464441792649907,0.13797857490152984,-0.3173780634106616,0.10722805086433605,0.315042196381462
2013-07-05,0.19034318102330644,-0.7273480609869507,0.1318753792257754,0.0013673396613475704,-0.2628954247120913,-0.09922427989740248,0.057930576746824766,-0.14809950586853018,0.08294065239096218,-0.21455775051148135,-0.40727706793122065,-0.1795800192340964,-0.6735618219273627,-1.3511003791241023,0.01858293438915863,0.1744467329296259,0.07612063608402471,0.5289398248204991,0.05615201566737384,0.06937435748468704,0.23823538605733643,0.04798560941624988,0.06530058337392596,-0.12942701751368688,-0.06884241932345746,0.07687295230557575,0.2396138557493123,0.10038206266360888,0.15610346129227518,-0.45000484425697324,-0.16968031181737175,-0.22062731878743724,-0.08585998828282611,-0.0792425334681806,0.042549609580044494,-0.03406278697049458,0.18025707719184683,-0.2609814958850852,-0.10148172294583267,-0.04725075132870481,0.1879426318223347,-0.3444803564161271,0.058864290768355185,-0.7930725573183346,-0.07568966670849957,0.15213731542855072,0.0927433691839827,-0.19398248044775743,-0.07250273356981826,0.14727963823329213,-0.18661653418316038,-0.25117919763248475,-0.06490420097695972,-0.1748750800303686,0.3659382063150072,0.10435836198483693,-0.885747082214436,2.492051117636114,-0.3549277893710154,-0.09159423291518631,0.07080456818677718,-0.251454563509611,-0.7116855767296967
2013-07-08,0.8069312670766593,-0.01703066110949363,-0.13769072007156222,0.3104402396754972,-0.39546238688824453,0.04882176356013412,-0.004947655778195893,-0.166872930061772,0.1883912584562887,-0.28177245158001096,0.28269115870554357,-0.7899726886200796,0.00940818844765311,1.068029369574011,-0.08057740470606352,-0.06906710470173073,0.4707939456045824,0.16152366866731888,-0.12727174038988479,-0.01652150975092794,1.2239664962392092,-0.11665617280146082,0.12842148276407597,-0.1283495143445487,0.22022497328261387,0.26451841727075337,-1.4134897654830143,-0.37247406518863957,-0.06244098150133761,-0.6869869927129633,0.28217562025056575,0.24929766100160503,-0.6761399134111228,0.02603647843292687,-0.7229528192630202,-0.02085153313251259,0.10279997246421291,-0.654086930582186,-0.7449508479556093,0.1377859288530169,0.1066525620722976,-0.7131688276451436,0.1341033343381471,0.26054930240538793,-0.12735466692987227,-0.6641522221316403,-0.0207461319516508,0.165707759268443,0.06390485930104192,-0.8683155601588028,0.014326049478871183,-0.6191822168072127,0.29587675882544767,-0.045056217308019536,-0.2590179315090961,-0.5557639745704571,-0.3642648657606141,-2.4599793891506954,0.7223043780257157,0.8536951926413792,-0.31201749286894315,0.03320621606312161,-0.5690668377702015
2013-07-09,0.144864720672302,0.5269818371690371,0.24225433236468594,-0.22115651285644808,0.18598368557135816,0.004767897885094573,0.9655675670379926,-0.02913483311948241,0.14088307289649482,-0.2490314108209455,-0.7986780109757328,-0.07003651146805577,0.020528776614059375,2.2564541509347764,0.028937945518950813,-0.20931179448965984,0.11208248117759981,0.28006950026047533,-0.16867940621493005,0.060594823315409885,0.091815291528823,-0.07412636603057593,0.1020457337967243,-0.07219900276019361,-0.04007984983358265,-0.8614886393788689,-0.316561179115034,-0.013578238630100964,-0.23214055129339456,0.4472537908513293,-0.2910472974926023,-1.0484556677220285,0.30740968772583893,-0.6934546708245297,0.09751493319102028,-0.021753018444116357,0.006655288896949289,-2.937032852217348,0.6334042089717148,0.14301167206960302,0.14615900470637613,0.30565863375672303,-0.17727528396942996,-0.4392693432040243,-0.2746548453617475,0.1163917498381896,0.24368670706174203,-0.3205110368172904,-0.26016242170274456,0.3888544476502887,0.14693031580860758,-0.12487093837152861,-9.21717854270009e-05,0.17412493967374584,0.07445896215584281,0.09630088245665745,-0.03483701662278646,-1.0650407739936032,-0.3498624577685407,0.027536693391331548,0.22487360117206723,-0.09535620628180705,-0.027960153373827804
